input,State
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Caution
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Critical
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Critical
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Critical
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Critical
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Critical
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Critical
"t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high,t:high",Critical
